H	M
-2598.66711	-5.38633E-5
-2551.59302	-5.47324E-5
-2538.72424	-5.17091E-5
-2494.70105	-5.40318E-5
-2460.63574	-5.22647E-5
-2429.57239	-5.34495E-5
-2398.65564	-5.33974E-5
-2367.57251	-5.16257E-5
-2334.71521	-5.26588E-5
-2320.69727	-5.20458E-5
-2274.14404	-5.23396E-5
-2240.31958	-5.08827E-5
-2209.21558	-5.10066E-5
-2175.21973	-5.06262E-5
-2162.20508	-5.16401E-5
-2120.22998	-4.94937E-5
-2107.2019	-4.93698E-5
-2060.27148	-5.02507E-5
-2046.16956	-5.05473E-5
-2022.10992	-4.96092E-5
-1979.20447	-5.0418E-5
-1964.29919	-4.83578E-5
-1917.1441	-4.76751E-5
-1902.21399	-4.89165E-5
-1876.30591	-4.76076E-5
-1830.13123	-4.87504E-5
-1820.13171	-4.68214E-5
-1781.30029	-4.82712E-5
-1752.17096	-4.79876E-5
-1719.26691	-4.73376E-5
-1687.29816	-4.68097E-5
-1654.39966	-4.58921E-5
-1623.37555	-4.58958E-5
-1592.40558	-4.41838E-5
-1556.37482	-4.58037E-5
-1542.44061	-4.57169E-5
-1496.33099	-4.41849E-5
-1480.34973	-4.34557E-5
-1456.34021	-4.48065E-5
-1416.41406	-4.41612E-5
-1403.44623	-4.42684E-5
-1377.40839	-4.2965E-5
-1351.42926	-4.56665E-5
-1326.43414	-4.12408E-5
-1281.46942	-4.28253E-5
-1252.21722	-4.25003E-5
-1216.4057	-4.10709E-5
-1202.43854	-4.14638E-5
-1178.4223	-4.08394E-5
-1135.72931	-4.03791E-5
-1119.72015	-4.1683E-5
-1096.69141	-4.09073E-5
-1050.7226	-4.04616E-5
-1019.77756	-3.99505E-5
-1004.79425	-3.90057E-5
-956.72458	-3.88102E-5
-942.68509	-3.85746E-5
-920.66089	-3.80574E-5
-877.72296	-3.76042E-5
-862.69406	-3.71311E-5
-818.65973	-3.70505E-5
-789.69315	-3.73535E-5
-753.7525	-3.5108E-5
-717.6778	-3.45505E-5
-684.68814	-3.49587E-5
-669.69748	-3.39403E-5
-644.68707	-3.46389E-5
-600.64609	-3.44764E-5
-585.67392	-3.19828E-5
-540.80417	-3.23557E-5
-523.84402	-3.18652E-5
-500.8744	-3.27486E-5
-458.78755	-3.02799E-5
-418.90378	-2.94418E-5
-404.9247	-2.9252E-5
-358.90143	-2.83216E-5
-343.81953	-2.86551E-5
-298.77051	-2.8214E-5
-268.84923	-2.67894E-5
-237.82821	-2.53689E-5
-224.80296	-2.66286E-5
-179.93577	-2.51133E-5
-165.894	-2.3389E-5
-119.9583	-2.43934E-5
-104.96566	-2.18555E-5
-61.98874	-2.07721E-5
-30.03291	-1.8696E-5
4.97308	-1.67088E-5
40.11399	-1.60698E-5
53.97349	-1.29148E-5
77.9292	-1.17436E-5
100.90664	-9.22955E-6
142.93552	-5.79362E-6
157.92499	-4.5446E-6
184.93505	-2.5037E-7
226.86341	2.94484E-6
239.78115	3.72923E-6
264.73539	5.94592E-6
290.77069	8.21884E-6
334.68076	8.85499E-6
348.60481	1.46501E-5
388.62737	1.5526E-5
402.61342	1.6496E-5
428.6015	1.8428E-5
469.56346	2.13202E-5
501.5314	2.31668E-5
534.43097	2.36569E-5
568.22577	2.50282E-5
582.26019	2.63409E-5
609.24396	2.76446E-5
634.20483	2.79867E-5
659.26212	2.75E-5
702.93011	2.89434E-5
716.02502	3.12299E-5
760.97882	3.25726E-5
795.88327	3.17705E-5
811.95444	3.37878E-5
856.89255	3.45994E-5
888.77899	3.32874E-5
921.74625	3.5682E-5
953.67014	3.53536E-5
968.59296	3.64989E-5
992.61584	3.7894E-5
1014.61816	3.73217E-5
1038.60028	3.58647E-5
1064.5462	3.74457E-5
1107.50171	4.00041E-5
1121.42664	3.96239E-5
1168.20386	3.89278E-5
1203.1488	3.96987E-5
1216.08301	3.90645E-5
1260.06201	4.04769E-5
1273.03015	4.08635E-5
1297.02167	4.13021E-5
1322.99329	4.24591E-5
1370.92261	4.07393E-5
1386.77307	4.19732E-5
1411.73071	4.29024E-5
1435.73212	4.23167E-5
1480.6073	4.28248E-5
1511.5946	4.36859E-5
1542.52698	4.36755E-5
1554.5354	4.36625E-5
1577.52405	4.4272E-5
1620.42615	4.34016E-5
1634.396	4.44396E-5
1681.34845	4.60843E-5
1714.17047	4.47991E-5
1748.17084	4.51438E-5
1779.13635	4.6728E-5
1821.08923	4.64688E-5
1855.03748	4.80345E-5
1869.03137	4.84107E-5
1891.94104	4.82196E-5
1916.95746	4.95827E-5
1959.78314	4.76644E-5
1991.69562	4.98131E-5
2023.70807	4.89453E-5
2056.60266	4.81269E-5
2091.58276	4.85784E-5
2107.57996	4.93824E-5
2133.56775	4.97078E-5
2157.43542	5.12009E-5
2199.44543	5.00035E-5
2213.46484	5.04583E-5
2239.41638	4.9912E-5
2282.81921	5.11677E-5
2293.72681	5.0613E-5
2335.56873	5.16475E-5
2368.37939	5.2319E-5
2401.45801	5.09286E-5
2438.4093	5.21059E-5
2452.44702	5.18605E-5
2479.38062	5.33105E-5
2524.40942	5.4509E-5
2538.35583	5.24569E-5
2579.23096	5.39055E-5
2594.0824	5.48702E-5
2637.07214	5.26772E-5
2651.1311	5.43581E-5
2677.12695	5.34201E-5
2705.12366	5.346E-5
2730.07263	5.56125E-5
2777.93689	5.3528E-5
2811.90259	5.51441E-5
2827.80493	5.41968E-5
2854.72351	5.60245E-5
2898.57446	5.59282E-5
2912.63562	5.51231E-5
2956.49939	5.72476E-5
2971.50159	5.59982E-5
2995.60059	5.68986E-5
3040.67944	5.7326E-5
3074.33826	5.74564E-5
3088.44299	5.78625E-5
3111.42603	5.64599E-5
3136.38916	5.82118E-5
3162.38159	5.7572E-5
3203.41235	5.71478E-5
3241.43738	5.85752E-5
3277.4895	5.66287E-5
3309.53589	5.84456E-5
3324.45654	5.76148E-5
3349.39612	5.85974E-5
3376.45483	5.9641E-5
3403.40576	5.89071E-5
3447.33301	5.98446E-5
3462.2428	6.03418E-5
3486.24622	6.04059E-5
3511.36157	6.21498E-5
3558.47961	6.02699E-5
3572.49634	5.93279E-5
3596.46045	5.93747E-5
3640.47949	6.08021E-5
3655.38391	5.96276E-5
3699.36829	6.12713E-5
3732.55615	6.12741E-5
3764.47717	6.08472E-5
3796.39758	6.26341E-5
3826.49414	6.14716E-5
3861.49084	6.2391E-5
3895.44617	6.20708E-5
3924.42908	6.20933E-5
3959.45837	6.29709E-5
3994.42432	6.29294E-5
4024.28979	6.275E-5
4056.31409	6.29724E-5
4070.2666	6.4139E-5
4097.30469	6.20916E-5
4125.28418	6.29915E-5
4150.29199	6.33235E-5
4193.21875	6.34581E-5
4226.24585	6.52762E-5
4262.3042	6.28544E-5
4276.25879	6.41435E-5
4316.2439	6.50061E-5
4330.23999	6.53039E-5
4356.15283	6.37503E-5
4383.13672	6.56746E-5
4429.12964	6.42463E-5
4461.2439	6.42862E-5
4493.17773	6.50871E-5
4524.14233	6.47262E-5
4558.47412	6.61363E-5
4591.64063	6.64368E-5
4623.65015	6.52502E-5
4653.74414	6.79131E-5
4667.7854	6.67827E-5
4693.72681	6.70646E-5
4736.63184	6.71029E-5
4750.62549	6.66618E-5
4793.62305	6.82735E-5
4823.677	6.53411E-5
4858.59961	6.79074E-5
4873.60083	6.75191E-5
4916.56323	6.72611E-5
4931.5481	6.87317E-5
4976.46436	6.80863E-5
4990.55786	6.75203E-5
5037.52246	6.77439E-5
5072.45044	6.78188E-5
5086.46216	6.9157E-5
5108.50464	6.88397E-5
5151.33472	6.8511E-5
5167.32715	6.94596E-5
5212.30469	6.93328E-5
5242.31885	6.90832E-5
5276.25513	6.88467E-5
5308.35083	6.97484E-5
5341.22607	7.01348E-5
5354.2915	7.07282E-5
5402.24902	7.0035E-5
5415.19507	7.00063E-5
5439.23706	7.35047E-5
5479.12622	7.02834E-5
5514.09595	6.87385E-5
5527.21753	7.01907E-5
5551.24536	7.02164E-5
5578.13379	7.20362E-5
5605.12183	7.15757E-5
5630.15649	7.05276E-5
5677.12793	7.17414E-5
5691.09814	7.17818E-5
5736.92969	7.1716E-5
5750.83447	7.15292E-5
5774.82544	7.22787E-5
5801.79419	7.37787E-5
5829.78125	7.15927E-5
5870.8645	7.2218E-5
5884.80371	7.32863E-5
5910.84448	7.22049E-5
5958.7876	7.35486E-5
5972.75928	7.22047E-5
5995.79346	7.26958E-5
6036.72852	7.26498E-5
6069.74438	7.21954E-5
6083.71606	7.49935E-5
6107.7749	7.33912E-5
6131.75952	7.43913E-5
6178.73071	7.4085E-5
6191.69482	7.52687E-5
6214.65576	7.26703E-5
6259.60474	7.39902E-5
6294.43994	7.4875E-5
6327.41235	7.32697E-5
6359.50293	7.39045E-5
6375.44995	7.43925E-5
6420.46362	7.47259E-5
6434.4895	7.48241E-5
6461.46313	7.58368E-5
6503.37671	7.35578E-5
6518.36499	7.64113E-5
6544.42798	7.38481E-5
6570.40942	7.53467E-5
6595.3623	7.58905E-5
6641.39526	7.52523E-5
6676.28564	7.65553E-5
6693.28833	7.54215E-5
6737.29956	7.80257E-5
6751.30688	7.42658E-5
6776.33032	7.85331E-5
6816.39136	7.67543E-5
6829.11206	7.74712E-5
6872.68018	7.63817E-5
6903.64746	7.69147E-5
6939.54321	7.68519E-5
6952.6106	7.78038E-5
6996.62866	7.77781E-5
7027.47168	7.65437E-5
7060.52002	7.66696E-5
7074.45679	7.74648E-5
7100.4873	7.83785E-5
7126.51807	7.71155E-5
7151.52344	7.79619E-5
7195.39258	7.79228E-5
7209.43823	7.96148E-5
7233.427	7.86568E-5
7277.50269	7.85493E-5
7312.42651	7.80921E-5
7326.45801	8.04581E-5
7351.41626	7.82375E-5
7395.32251	7.90241E-5
7410.2771	7.73781E-5
7452.1792	7.79461E-5
7467.10962	7.9595E-5
7491.16895	8.09492E-5
7536.20166	8.01343E-5
7571.20166	8.00947E-5
7601.19116	8.03756E-5
7616.13062	7.97475E-5
7642.09692	7.86239E-5
7667.08276	8.13625E-5
7712.0459	7.74202E-5
7726.01831	8.08057E-5
7773.07373	8.01413E-5
7814.00732	8.17308E-5
7849.01465	7.95349E-5
7880.07666	8.07364E-5
7910.91235	8.06538E-5
7924.89063	8.28604E-5
7948.9209	8.02306E-5
7971.86694	8.2107E-5
8012.59741	8.3286E-5
8026.57202	8.14409E-5
8051.55103	8.07661E-5
8098.62817	8.23561E-5
8135.60229	8.15435E-5
8149.59375	8.19442E-5
8191.62793	8.31647E-5
8206.67773	8.06855E-5
8255.56348	8.17792E-5
8270.54443	8.21497E-5
8296.44482	8.126E-5
8343.52344	8.31896E-5
8359.57227	8.21216E-5
8403.39063	8.26353E-5
8435.50244	8.15052E-5
8450.49365	8.14745E-5
8495.42822	8.50843E-5
8528.53174	8.28372E-5
8562.39111	8.39532E-5
8578.26465	8.3311E-5
8624.17725	8.32535E-5
8655.38428	8.28564E-5
8669.34863	8.44531E-5
8716.23486	8.46035E-5
8729.2002	8.22196E-5
8773.24365	8.39249E-5
8788.20898	8.46523E-5
8838.18408	8.46619E-5
8851.24854	8.38623E-5
8893.13916	8.53199E-5
8907.15137	8.59661E-5
8932.06006	8.22703E-5
8977.16943	8.79679E-5
8993.16797	8.35122E-5
9036.19727	8.6005E-5
9068.17139	8.3213E-5
9100.13818	8.23544E-5
9114.35059	8.32832E-5
9158.7583	8.5083E-5
9171.69922	8.36822E-5
9216.83838	9.26541E-5
9230.80908	8.15818E-5
9255.69287	8.56714E-5
9297.64307	8.53499E-5
9331.7749	8.6072E-5
9347.72021	8.70062E-5
9370.65576	8.58165E-5
9417.55615	8.44094E-5
9433.58252	8.55827E-5
9459.58398	8.77724E-5
9484.55127	8.71634E-5
9527.53271	8.79234E-5
9556.47314	8.72142E-5
9570.56982	8.6685E-5
9616.56641	8.52687E-5
9628.58838	8.67134E-5
9671.42285	8.67107E-5
9685.34766	8.59433E-5
9730.37158	8.52383E-5
9762.33936	8.69326E-5
9795.27881	8.88214E-5
9830.30469	8.81247E-5
9863.33594	8.70682E-5
9876.30566	8.65327E-5
9901.28564	8.73966E-5
9927.18604	8.78725E-5
9974.23535	8.76717E-5
9999.63477	8.5657E-5
